address,type,symbol
0x102e6340,global,?creator@?$FactoryProduct@VSpecialShape@RBX@@VInstance@2@$1?sSpecialShape@2@3PADA@RBX@@0VCreator@12@B
0x102e634c,global,?kTurnAccelMax@Flying@RBX@@0MB
0x102e63b4,global,?sSpecialShape@RBX@@3PADA
0x102e79f8,global,?cache1@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@0V?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@@G3D@@A
0x102e7a08,global,?cache1@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@0V?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@A
0x102e7a18,global,?cache1@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@0V?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@A
0x102e8358,global,?cache1@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@0V?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@A
0x102e8368,global,?cache1@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@0V?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@A
0x102e8378,global,?cache1@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@0V?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@A
0x102e8a5c,global,?creator@?$FactoryProduct@VClient@Network@RBX@@VPeer@23@$1?sClient@23@3PADA@RBX@@0VCreator@12@B
0x102e8a60,global,?creator@?$FactoryProduct@VServer@Network@RBX@@VPeer@23@$1?sServer@23@3PADA@RBX@@0VCreator@12@B
0x102e8a64,global,?creator@?$FactoryProduct@VNetworkSettings@RBX@@VItem@GlobalSettings@2@$1?sNetworkSettings@2@3QBDB@RBX@@0VCreator@12@B
0x102e8a6c,global,?sPlayer@Network@RBX@@3PADA
0x102e9a88,global,?sPlayers@Network@RBX@@3PADA
0x102ea544,global,?sClient@Network@RBX@@3PADA
0x102eb04c,global,?sServer@Network@RBX@@3PADA
0x102ec9f0,global,?englishCharacterFrequencies@@3PAIA
0x102ecea8,global,?Logtable@@3PAEA
0x102ecfa8,global,?Alogtable@@3PAEA
0x102ed0a8,global,?S@@3PAEA
0x102ed1a8,global,?Si@@3PAEA
0x102ed2a8,global,?T1@@3PAY03EA
0x102ed6a8,global,?T2@@3PAY03EA
0x102edaa8,global,?T3@@3PAY03EA
0x102edea8,global,?T4@@3PAY03EA
0x102ee2a8,global,?T5@@3PAY03EA
0x102ee6a8,global,?T6@@3PAY03EA
0x102eeaa8,global,?T7@@3PAY03EA
0x102eeea8,global,?T8@@3PAY03EA
0x102ef2a8,global,?S5@@3PAEA
0x102ef3a8,global,?U1@@3PAY03EA
0x102ef7a8,global,?U2@@3PAY03EA
0x102efba8,global,?U3@@3PAY03EA
0x102effa8,global,?U4@@3PAY03EA
0x102f03a8,global,?rcon@@3PAIA
0x102f1b98,global,?tss_data_native_key@?A0x06c9e004@@3KA
0x102f1bac,global,?tls_key@?A0x85883f4a@@3KA
0x102f1db0,global,?aggregationSize@AggregatingSceneManager@Render@RBX@@2IA
0x102f226c,global,?logsEnabled@LogManager@@0_NA
0x102f4fdc,global,?__hdlrEntry_CWebService_35@@3U_HANDLER_ENTRY@ATL@@A
0x102f4fec,global,?__hdlrEntry_WSDL_36@@3U_HANDLER_ENTRY@ATL@@A
0x102f5000,global,?___Roblox_CWebService_funcs@Roblox@@3PAPBU_soapmap@@A
0x102f5040,global,?___Roblox_CWebService_headers@Roblox@@3PAPBU_soapmap@@A
0x102f5560,global,?creator@?$FactoryProduct@VThumbnailGenerator@@VInstance@RBX@@$1?sThumbnailGenerator@@3QBDB@RBX@@0VCreator@12@B
0x102f5564,global,?creator@?$FactoryProduct@VLighting@RBX@@VInstance@2@$1?sLighting@2@3PADA@RBX@@0VCreator@12@B
0x102f5568,global,?creator@?$FactoryProduct@VRunService@RBX@@VInstance@2@$1?sRunService@2@3QBDB@RBX@@0VCreator@12@B
0x102f556c,global,?creator@?$FactoryProduct@VModelInstance@RBX@@VPVInstance@2@$1?sModel@2@3PADA@RBX@@0VCreator@12@B
0x102f5570,global,?creator@?$FactoryProduct@VSelection@RBX@@VInstance@2@$1?sSelection@2@3QBDB@RBX@@0VCreator@12@B
0x102f5574,global,?creator@?$FactoryProduct@VScriptContext@RBX@@VInstance@2@$1?sScriptContext@2@3PADA@RBX@@0VCreator@12@B
0x102f5578,global,?creator@?$FactoryProduct@VScript@RBX@@VInstance@2@$1?sScript@2@3PADA@RBX@@0VCreator@12@B
0x102f557c,global,?creator@?$FactoryProduct@VLocalScript@RBX@@VScript@2@$1?sLocalScript@2@3PADA@RBX@@0VCreator@12@B
0x102f5580,global,?creator@?$FactoryProduct@VSoundService@Soundscape@RBX@@VInstance@3@$1?sSoundService@23@3PADA@RBX@@0VCreator@12@B
0x102f5584,global,?creator@?$FactoryProduct@VSoundChannel@Soundscape@RBX@@VInstance@3@$1?sSoundChannel@23@3PADA@RBX@@0VCreator@12@B
0x102f5590,global,?fontRef@Fonts@RBX@@0V?$ReferenceCountedPointer@VGFont@G3D@@@G3D@@A
0x102f55a4,global,?once_init_foo@boost_detail@RBX@@3JA
0x102f55c8,global,?stored_vtable@?1???$assign_to@V?$bind_t@XP6AXV?$shared_ptr@Udata@worker_thread@RBX@@@boost@@ABV?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@2@@ZV?$list2@V?$value@V?$shared_ptr@Udata@worker_thread@RBX@@@boost@@@_bi@boost@@V?$value@V?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@@23@@_bi@2@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XP6AXV?$shared_ptr@Udata@worker_thread@RBX@@@boost@@ABV?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@2@@ZV?$list2@V?$value@V?$shared_ptr@Udata@worker_thread@RBX@@@boost@@@_bi@boost@@V?$value@V?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@@23@@_bi@2@@_bi@2@@Z@4U?$basic_vtable0@XV?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102f55d0,global,??_B?1???$assign_to@V?$bind_t@XP6AXV?$shared_ptr@Udata@worker_thread@RBX@@@boost@@ABV?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@2@@ZV?$list2@V?$value@V?$shared_ptr@Udata@worker_thread@RBX@@@boost@@@_bi@boost@@V?$value@V?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@@23@@_bi@2@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XP6AXV?$shared_ptr@Udata@worker_thread@RBX@@@boost@@ABV?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@2@@ZV?$list2@V?$value@V?$shared_ptr@Udata@worker_thread@RBX@@@boost@@@_bi@boost@@V?$value@V?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@@23@@_bi@2@@_bi@1@@Z@51
0x102f55fc,global,?provider@Log@RBX@@0PAVILogProvider@2@A
0x102f5600,global,?aggregateWorstSeverity@Log@RBX@@2W4Severity@12@A
0x102f5708,global,?n@?1???$doDeclare@$1?sSky@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f570c,global,??_B?1???$doDeclare@$1?sSky@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f5710,global,?index@?1???$doGetClassIndex@VRunService@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102f5714,global,??_B?1???$doGetClassIndex@VRunService@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102f5718,global,?flag@?1???$declare@$1?sSky@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f571c,global,?flag@?1???$getClassIndex@VRunService@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
0x102f5730,global,?foo@?1??classDescriptor@?$Described@VLighting@RBX@@$1?sLighting@2@3PADAV?$FactoryProduct@VLighting@RBX@@VInstance@2@$1?sLighting@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f57b8,global,??_B?1??classDescriptor@?$Described@VLighting@RBX@@$1?sLighting@2@3PADAV?$FactoryProduct@VLighting@RBX@@VInstance@2@$1?sLighting@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f57bc,global,?isNullClassName@?8???$find@VRunService@RBX@@@ServiceProvider@RBX@@QBEPAVRunService@2@XZ@4_NB
0x102f57c0,global,??_B?8???$find@VRunService@RBX@@@ServiceProvider@RBX@@QBEPAVRunService@1@XZ@58
0x102f57c4,global,?stored_vtable@?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AX_N@Z@Reflection@RBX@@@?$function1@X_NV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AX_N@Z@Reflection@RBX@@@Z@4U?$basic_vtable1@X_NV?$allocator@X@std@@@function@detail@2@A
0x102f57cc,global,??_B?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AX_N@Z@Reflection@RBX@@@?$function1@X_NV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AX_N@Z@Reflection@RBX@@@Z@51
0x102f57d4,global,?event_LightingChanged@Lighting@RBX@@2V?$SignalDesc@VLighting@RBX@@$$A6AX_N@Z@Reflection@2@A
0x102f59a1,global,?lockedDown@ClassDescriptor@Reflection@RBX@@2_NA
0x102f59b4,global,?type@?1???$singleton@PAVInstance@RBX@@@RefType@Reflection@RBX@@SAABVType@23@XZ@4V123@A
0x102f59c4,global,??_B?1???$singleton@PAVInstance@RBX@@@RefType@Reflection@RBX@@SAABVType@12@XZ@51
0x102f59c8,global,?staticData@?$GuidItem@VInstance@RBX@@@RBX@@0PAUStaticData@12@A
0x102f59cc,global,?flag@?1??getStaticData@?$GuidItem@VInstance@RBX@@@RBX@@CAAAUStaticData@23@XZ@4JA
0x102f59d0,global,?stored_vtable@?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102f59d8,global,??_B?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@@Z@51
0x102f59dc,global,?stored_vtable@?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXPBVPropertyDescriptor@Reflection@RBX@@@Z@Reflection@RBX@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXPBVPropertyDescriptor@Reflection@RBX@@@Z@Reflection@RBX@@@Z@4U?$basic_vtable1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@function@detail@2@A
0x102f59e4,global,??_B?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXPBVPropertyDescriptor@Reflection@RBX@@@Z@Reflection@RBX@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXPBVPropertyDescriptor@Reflection@RBX@@@Z@Reflection@RBX@@@Z@51
0x102f59ec,global,?event_ancestryChanged@Instance@RBX@@2V?$SignalDesc@VInstance@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@2@A
0x102f5a10,global,?event_childRemoved@Instance@RBX@@2V?$SignalDesc@VInstance@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@2@A
0x102f5abc,global,?propParent@Instance@RBX@@2V?$RefPropDescriptor@VInstance@RBX@@V12@@Reflection@2@B
0x102f5adc,global,?desc_Name@Instance@RBX@@2V?$PropDescriptor@VInstance@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@2@B
0x102f5b60,global,?propArchivable@Instance@RBX@@2V?$BoundProp@_N$00@Reflection@2@A
0x102f5b7c,global,?event_descendentAdded@Instance@RBX@@2V?$SignalDesc@VInstance@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@2@A
0x102f5ba0,global,?event_childAdded@Instance@RBX@@2V?$SignalDesc@VInstance@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@2@A
0x102f5c28,global,?event_propertyChanged@Instance@RBX@@2V?$SignalDesc@VInstance@RBX@@$$A6AXPBVPropertyDescriptor@Reflection@2@@Z@Reflection@2@A
0x102f5c4c,global,?event_descendentRemoving@Instance@RBX@@2V?$SignalDesc@VInstance@RBX@@$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@2@A
0x102f5cec,global,?stored_vtable@?1???$assign_to@V?$bind_t@W4work_result@worker_thread@RBX@@V?$mf0@W4work_result@worker_thread@RBX@@VContentProvider@3@@_mfi@boost@@V?$list1@V?$value@PAVContentProvider@RBX@@@_bi@boost@@@_bi@6@@_bi@boost@@@?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@W4work_result@worker_thread@RBX@@V?$mf0@W4work_result@worker_thread@RBX@@VContentProvider@3@@_mfi@boost@@V?$list1@V?$value@PAVContentProvider@RBX@@@_bi@boost@@@_bi@6@@_bi@2@@Z@4U?$basic_vtable0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102f5cf4,global,??_B?1???$assign_to@V?$bind_t@W4work_result@worker_thread@RBX@@V?$mf0@W4work_result@worker_thread@RBX@@VContentProvider@3@@_mfi@boost@@V?$list1@V?$value@PAVContentProvider@RBX@@@_bi@boost@@@_bi@6@@_bi@boost@@@?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@W4work_result@worker_thread@RBX@@V?$mf0@W4work_result@worker_thread@RBX@@VContentProvider@3@@_mfi@boost@@V?$list1@V?$value@PAVContentProvider@RBX@@@_bi@boost@@@_bi@6@@_bi@1@@Z@51
0x102f5cf8,global,?foo@?1??classDescriptor@?$Described@VRunService@RBX@@$1?sRunService@2@3QBDBV?$FactoryProduct@VRunService@RBX@@VInstance@2@$1?sRunService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f5d80,global,??_B?1??classDescriptor@?$Described@VRunService@RBX@@$1?sRunService@2@3QBDBV?$FactoryProduct@VRunService@RBX@@VInstance@2@$1?sRunService@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f5d84,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVRunService@RBX@@V?$shared_ptr@VDataModel@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@V?$shared_ptr@VRunService@RBX@@@boost@@@_bi@boost@@V?$value@V?$shared_ptr@VDataModel@RBX@@@boost@@@23@@_bi@3@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVRunService@RBX@@V?$shared_ptr@VDataModel@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@V?$shared_ptr@VRunService@RBX@@@boost@@@_bi@boost@@V?$value@V?$shared_ptr@VDataModel@RBX@@@boost@@@23@@_bi@3@@_bi@2@@Z@4U?$basic_vtable0@XV?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102f5d8c,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVRunService@RBX@@V?$shared_ptr@VDataModel@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@V?$shared_ptr@VRunService@RBX@@@boost@@@_bi@boost@@V?$value@V?$shared_ptr@VDataModel@RBX@@@boost@@@23@@_bi@3@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVRunService@RBX@@V?$shared_ptr@VDataModel@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@V?$shared_ptr@VRunService@RBX@@@boost@@@_bi@boost@@V?$value@V?$shared_ptr@VDataModel@RBX@@@boost@@@23@@_bi@3@@_bi@1@@Z@51
0x102f5d90,global,?stored_vtable@?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXMM@Z@Reflection@RBX@@@?$function2@XMMV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXMM@Z@Reflection@RBX@@@Z@4U?$basic_vtable2@XMMV?$allocator@X@std@@@function@detail@2@A
0x102f5d98,global,??_B?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXMM@Z@Reflection@RBX@@@?$function2@XMMV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$01$$A6AXMM@Z@Reflection@RBX@@@Z@51
0x102f5d9c,global,?stored_vtable@?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXM@Z@Reflection@RBX@@@?$function1@XMV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXM@Z@Reflection@RBX@@@Z@4U?$basic_vtable1@XMV?$allocator@X@std@@@function@detail@2@A
0x102f5da4,global,??_B?1???$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXM@Z@Reflection@RBX@@@?$function1@XMV?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXM@Z@Reflection@RBX@@@Z@51
0x102f5e38,global,?event_Stepped@RunService@RBX@@2V?$SignalDesc@VRunService@RBX@@$$A6AXMM@Z@Reflection@2@A
0x102f5ec8,global,?foo@?1??classDescriptor@?$Described@VServiceProvider@RBX@@$1?sServiceProvider@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sServiceProvider@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f5f50,global,??_B?1??classDescriptor@?$Described@VServiceProvider@RBX@@$1?sServiceProvider@2@3QBDBV?$NonFactoryProduct@VInstance@RBX@@$1?sServiceProvider@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f5f60,global,?func_GetService@ServiceProvider@RBX@@0V?$BoundFuncDesc@VServiceProvider@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@2@A
0x102f5f98,global,?func_service@ServiceProvider@RBX@@0V?$BoundFuncDesc@VServiceProvider@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@2@A
0x102f5fd1,global,?showModelCoord@ModelInstance@RBX@@2_NA
0x102f6114,global,?n@?1???$doDeclare@$1?sPart@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f6118,global,??_B?1???$doDeclare@$1?sPart@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f611c,global,?n@?1???$doDeclare@$1?sHumanoid@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f6120,global,??_B?1???$doDeclare@$1?sHumanoid@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f6144,global,?type@?1???$singleton@PAVPartInstance@RBX@@@RefType@Reflection@RBX@@SAABVType@23@XZ@4V123@A
0x102f6154,global,??_B?1???$singleton@PAVPartInstance@RBX@@@RefType@Reflection@RBX@@SAABVType@12@XZ@51
0x102f6158,global,?flag@?1???$declare@$1?sPart@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f615c,global,?flag@?1???$declare@$1?sHumanoid@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f6160,global,?foo@?1??classDescriptor@?$Described@VPVInstance@RBX@@$1?sPVInstance@2@3QBDBVInstance@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f61e8,global,??_B?1??classDescriptor@?$Described@VPVInstance@RBX@@$1?sPVInstance@2@3QBDBVInstance@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f61f0,global,?foo@?1??classDescriptor@?$Described@VModelInstance@RBX@@$1?sModel@2@3PADAV?$FactoryProduct@VModelInstance@RBX@@VPVInstance@2@$1?sModel@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f6278,global,??_B?1??classDescriptor@?$Described@VModelInstance@RBX@@$1?sModel@2@3PADAV?$FactoryProduct@VModelInstance@RBX@@VPVInstance@2@$1?sModel@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f6280,global,?foo@?1??classDescriptor@?$Described@VSelection@RBX@@$1?sSelection@2@3QBDBV?$FactoryProduct@VSelection@RBX@@VInstance@2@$1?sSelection@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102f6308,global,??_B?1??classDescriptor@?$Described@VSelection@RBX@@$1?sSelection@2@3QBDBV?$FactoryProduct@VSelection@RBX@@VInstance@2@$1?sSelection@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102f6382,global,?vvvvv@@3_NA
0x102f6388,global,?propScriptsDisabled@ScriptContext@RBX@@2V?$BoundProp@_N$00@Reflection@2@A
0x102f63a4,global,?n@?1???$doDeclare@$1?sStatsItem@Stats@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f63a8,global,??_B?1???$doDeclare@$1?sStatsItem@Stats@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f63ac,global,?n@?1???$doDeclare@$1?sStats@Stats@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f63b0,global,??_B?1???$doDeclare@$1?sStats@Stats@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102f63b4,global,?n@?1???$doDeclare@$1?sDebugSettings@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102f63b8,global,??_B?1???$doDeclare@$1?sDebugSettings@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102f63bc,global,?c@?1??count@?$Association@VInstance@RBX@@@RBX@@CAAAIXZ@4IA
0x102f63c0,global,?index@?1???$doGetClassIndex@VStatsService@Stats@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102f63c4,global,??_B?1???$doGetClassIndex@VStatsService@Stats@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102f63c8,global,?i@?1???$index@V?$shared_ptr@VNode@ThreadRef@Lua@RBX@@@boost@@@?$Association@VInstance@RBX@@@RBX@@ABEIXZ@4IB
0x102f63cc,global,??_B?1???$index@V?$shared_ptr@VNode@ThreadRef@Lua@RBX@@@boost@@@?$Association@VInstance@RBX@@@RBX@@ABEIXZ@51
0x102f63d0,global,?flag@?1???$declare@$1?sStatsItem@Stats@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f63d4,global,?flag@?1???$declare@$1?sStats@Stats@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102f63d8,global,?flag@?1???$declare@$1?sDebugSettings@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102f63dc,global,?flag@?1???$getClassIndex@VStatsService@Stats@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
0x102f63e0,global,?sing@?$GlobalSettingsItem@VDebugSettings@RBX@@$1?sDebugSettings@2@3QBDB@RBX@@0PAV12@A
0x102f63e4,global,?stored_vtable@?1???$assign_to@P6AXPAVContext@Security@RBX@@@Z@?$function1@XPAVContext@Security@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXP6AXPAVContext@Security@RBX@@@Z@Z@4U?$basic_vtable1@XPAVContext@Security@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102f63ec,global,??_B?1???$assign_to@P6AXPAVContext@Security@RBX@@@Z@?$function1@XPAVContext@Security@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXP6AXPAVContext@Security@RBX@@@Z@Z@51
0x102f63f0,global,?stored_vtable@?1???$assign_to@V?$bind_t@IP6AIABV?$vector@VValue@Reflection@RBX@@V?$allocator@VValue@Reflection@RBX@@@std@@@std@@PAUlua_State@@@ZV?$list2@V?$reference_wrapper@$$CBV?$vector@VValue@Reflection@RBX@@V?$allocator@VValue@Reflection@RBX@@@std@@@std@@@boost@@V?$arg@$00@2@@_bi@boost@@@_bi@boost@@@?$function1@IPAUlua_State@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@IP6AIABV?$vector@VValue@Reflection@RBX@@V?$allocator@VValue@Reflection@RBX@@@std@@@std@@PAUlua_State@@@ZV?$list2@V?$reference_wrapper@$$CBV?$vector@VValue@Reflection@RBX@@V?$allocator@VValue@Reflection@RBX@@@std@@@std@@@boost@@V?$arg@$00@2@@_bi@boost@@@_bi@2@@Z@4U?$basic_vtable1@IPAUlua_State@@V?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
